日期,时间,预测时的日期,间隔天数,风电预测,风力发电,光伏预测,光伏发电,供电预测,供电负荷值
2023-12-22,12:00,2023-12-20,2,2217.37,3017.6501,898.08,3609.4243,16637.7461,12950.0137
2023-12-22,12:00,2023-12-21,1,2180.34,3017.6501,1023.58,3609.4243,16215.9717,12950.0137
2023-12-22,12:15,2023-12-15,7,909.24,3028.8928,834.8,3494.5925,15264.1514,12919.3799
2023-12-22,12:15,2023-12-16,6,1769.96,3028.8928,830.24,3494.5925,16445.9238,12919.3799
2023-12-22,12:15,2023-12-17,5,1282.45,3028.8928,832.22,3494.5925,16418.5566,12919.3799
2023-12-22,12:15,2023-12-18,4,1837.34,3028.8928,989.2,3494.5925,16239.6934,12919.3799
2023-12-22,12:15,2023-12-19,3,1981.63,3028.8928,959.92,3494.5925,16375.543,12919.3799
2023-12-22,12:15,2023-12-20,2,2186.03,3028.8928,894.36,3494.5925,16504.3145,12919.3799
2023-12-22,12:15,2023-12-21,1,2157.72,3028.8928,1014.9,3494.5925,16319.5918,12919.3799
2023-12-22,12:30,2023-12-15,7,876.02,3019.1709,807.06,3511.4565,15202.6943,12827.5576
2023-12-22,12:30,2023-12-16,6,1751.25,3019.1709,802.75,3511.4565,16235.9502,12827.5576
2023-12-22,12:30,2023-12-17,5,1274.26,3019.1709,804.55,3511.4565,16287.2744,12827.5576
2023-12-22,12:30,2023-12-18,4,1802.69,3019.1709,956.01,3511.4565,16167.9268,12827.5576
2023-12-22,12:30,2023-12-19,3,1946.08,3019.1709,927.98,3511.4565,16246.5039,12827.5576
2023-12-22,12:30,2023-12-20,2,2153.25,3019.1709,872.32,3511.4565,16385.5977,12827.5576
2023-12-22,12:30,2023-12-21,1,2136.09,3019.1709,982.37,3511.4565,16193.1143,12827.5576
2023-12-22,12:45,2023-12-15,7,848.18,3014.9331,774.41,3461.9114,15136.915,12858.6963
2023-12-22,12:45,2023-12-16,6,1740.75,3014.9331,767.32,3461.9114,16071.9619,12858.6963
2023-12-22,12:45,2023-12-17,5,1272.26,3014.9331,768.63,3461.9114,16187.9473,12858.6963
2023-12-22,12:45,2023-12-18,4,1773.86,3014.9331,912.2,3461.9114,16135.6084,12858.6963
2023-12-22,12:45,2023-12-19,3,1915.73,3014.9331,885.29,3461.9114,16153.9326,12858.6963
2023-12-22,12:45,2023-12-20,2,2123.45,3014.9331,847.95,3461.9114,16297.0762,12858.6963
2023-12-22,12:45,2023-12-21,1,2112.38,3014.9331,937.59,3461.9114,16099.4111,12858.6963
2023-12-22,13:00,2023-12-15,7,826.56,2994.2292,746.71,3371.3154,15140.4922,12893.7305
2023-12-22,13:00,2023-12-16,6,1739.03,2994.2292,738.91,3371.3154,15977.5938,12893.7305
2023-12-22,13:00,2023-12-17,5,1276.86,2994.2292,737.18,3371.3154,16120.6943,12893.7305
2023-12-22,13:00,2023-12-18,4,1753.93,2994.2292,871.58,3371.3154,16115.8965,12893.7305
2023-12-22,13:00,2023-12-19,3,1893.16,2994.2292,846.89,3371.3154,16098.3984,12893.7305
2023-12-22,13:00,2023-12-20,2,2100.86,2994.2292,830.71,3371.3154,16257.6953,12893.7305
2023-12-22,13:00,2023-12-21,1,2083.22,2994.2292,895.76,3371.3154,16047.9961,12893.7305
2023-12-22,13:15,2023-12-15,7,811.35,3035.917,709.03,3251.4722,15173.3613,12977.5391
2023-12-22,13:15,2023-12-16,6,1746.97,3035.917,702.16,3251.4722,15965.7598,12977.5391
2023-12-22,13:15,2023-12-17,5,1289.42,3035.917,700.42,3251.4722,16085.2969,12977.5391
2023-12-22,13:15,2023-12-18,4,1745.84,3035.917,824.84,3251.4722,16375.3105,12977.5391
2023-12-22,13:15,2023-12-19,3,1881.04,3035.917,802.5,3251.4722,16078.8174,12977.5391
2023-12-22,13:15,2023-12-20,2,2068.58,3035.917,799.32,3251.4722,16278.877,12977.5391
2023-12-22,13:15,2023-12-21,1,2038.32,3035.917,848.05,3251.4722,16043.1904,12977.5391
2023-12-22,13:30,2023-12-15,7,804.9,3014.2778,646.11,3049.1006,15273.1904,13031.6875
2023-12-22,13:30,2023-12-16,6,1765.59,3014.2778,643.63,3049.1006,15999.9189,13031.6875
2023-12-22,13:30,2023-12-17,5,1310.02,3014.2778,644.41,3049.1006,16074.918,13031.6875
2023-12-22,13:30,2023-12-18,4,1752.65,3014.2778,762.53,3049.1006,16357.083,13031.6875
2023-12-22,13:30,2023-12-19,3,1881.92,3014.2778,739.64,3049.1006,16084.6357,13031.6875
2023-12-22,13:30,2023-12-20,2,2026.43,3014.2778,732.68,3049.1006,16340.4639,13031.6875
2023-12-22,13:30,2023-12-21,1,1985.45,3014.2778,785.61,3049.1006,16066.4766,13031.6875
2023-12-22,13:45,2023-12-15,7,806.03,3010.5493,564.02,2784.4595,15296.8857,13113.6455
2023-12-22,13:45,2023-12-16,6,1796,3010.5493,587.54,2784.4595,16032.1387,13113.6455
2023-12-22,13:45,2023-12-17,5,1339.45,3010.5493,588.74,2784.4595,16081.9883,13113.6455
2023-12-22,13:45,2023-12-18,4,1777.89,3010.5493,698.24,2784.4595,16051.4502,13113.6455
2023-12-22,13:45,2023-12-19,3,1898.65,3010.5493,678.35,2784.4595,16103.9639,13113.6455
2023-12-22,13:45,2023-12-20,2,2003.98,3010.5493,631.42,2784.4595,16415.3379,13113.6455
2023-12-22,13:45,2023-12-21,1,1948.59,3010.5493,722.36,2784.4595,16094.5322,13113.6455
2023-12-22,14:00,2023-12-15,7,815.32,2984.4246,503.33,2532.1472,15375.2881,13119.2256
2023-12-22,14:00,2023-12-16,6,1838.56,2984.4246,535.91,2532.1472,16015.9316,13119.2256
2023-12-22,14:00,2023-12-17,5,1378.8,2984.4246,537.62,2532.1472,16101.4668,13119.2256
2023-12-22,14:00,2023-12-18,4,1824.27,2984.4246,639.58,2532.1472,16074.5586,13119.2256
2023-12-22,14:00,2023-12-19,3,1934.2,2984.4246,622.86,2532.1472,16128.8672,13119.2256
2023-12-22,14:00,2023-12-20,2,2031.26,2984.4246,516.02,2532.1472,16480.5684,13119.2256
2023-12-22,14:00,2023-12-21,1,1951.66,2984.4246,665.48,2532.1472,16107.4336,13119.2256
2023-12-22,14:15,2023-12-15,7,831.35,2998.4951,440.95,2248.0186,15503.6328,13361.9355
2023-12-22,14:15,2023-12-16,6,1889.44,2998.4951,475.41,2248.0186,15927.8135,13361.9355
2023-12-22,14:15,2023-12-17,5,1427.1,2998.4951,477.56,2248.0186,16132.9404,13361.9355
2023-12-22,14:15,2023-12-18,4,1890.55,2998.4951,569.76,2248.0186,16143.9531,13361.9355
2023-12-22,14:15,2023-12-19,3,1984.3,2998.4951,556.05,2248.0186,16155.9678,13361.9355
2023-12-22,14:15,2023-12-20,2,2097.13,2998.4951,395.03,2248.0186,16521.8164,13361.9355
2023-12-22,14:15,2023-12-21,1,1970.35,2998.4951,595.85,2248.0186,16095.8799,13361.9355
2023-12-22,14:30,2023-12-15,7,849.2,2984.7183,359.76,1862.0258,15556.1719,13416.3145
2023-12-22,14:30,2023-12-16,6,1943.15,2984.7183,392.86,1862.0258,15828.7285,13416.3145
2023-12-22,14:30,2023-12-17,5,1477.39,2984.7183,394.86,1862.0258,16189.8506,13416.3145
2023-12-22,14:30,2023-12-18,4,1963.34,2984.7183,471.73,1862.0258,16538.7695,13416.3145
2023-12-22,14:30,2023-12-19,3,2037.8,2984.7183,460.85,1862.0258,16192.918,13416.3145
2023-12-22,14:30,2023-12-20,2,2169.05,2984.7183,276.84,1862.0258,16552.1367,13416.3145
2023-12-22,14:30,2023-12-21,1,1980.72,2984.7183,494.59,1862.0258,16085.8613,13416.3145
2023-12-22,14:45,2023-12-15,7,868.77,2964.0999,250.64,1157.9685,15495.3008,13514.3535
2023-12-22,14:45,2023-12-16,6,1999.34,2964.0999,276.45,1157.9685,15800.874,13514.3535
2023-12-22,14:45,2023-12-17,5,1529.4,2964.0999,277.85,1157.9685,16289.6563,13514.3535
2023-12-22,14:45,2023-12-18,4,2040.7,2964.0999,331.92,1157.9685,16314.5225,13514.3535
2023-12-22,14:45,2023-12-19,3,2093.71,2964.0999,324.28,1157.9685,16250.9932,13514.3535
2023-12-22,14:45,2023-12-20,2,2245.16,2964.0999,169.93,1157.9685,16592.4004,13514.3535
2023-12-22,14:45,2023-12-21,1,2007.65,2964.0999,348.18,1157.9685,16112.9209,13514.3535
2023-12-22,15:00,2023-12-15,7,889.55,2995.4604,133.17,641.1352,15541.3857,13652.9971
2023-12-22,15:00,2023-12-16,6,2057.55,2995.4604,147.88,641.1352,15924.3506,13652.9971
2023-12-22,15:00,2023-12-17,5,1582.74,2995.4604,148.58,641.1352,16450.7754,13652.9971
2023-12-22,15:00,2023-12-18,4,2121.68,2995.4604,177.53,641.1352,16350.9736,13652.9971
2023-12-22,15:00,2023-12-19,3,2150.67,2995.4604,173.51,641.1352,16342.4063,13652.9971
2023-12-22,15:00,2023-12-20,2,2323.28,2995.4604,82.81,641.1352,16665.0137,13652.9971
2023-12-22,15:00,2023-12-21,1,2076.08,2995.4604,186.35,641.1352,16213.2305,13652.9971
2023-12-22,15:15,2023-12-15,7,911.43,3034.6646,39.28,384.8714,15729.0752,13789.5059
2023-12-22,15:15,2023-12-16,6,2117.45,3034.6646,43.77,384.8714,16245.6689,13789.5059
2023-12-22,15:15,2023-12-17,5,1637.25,3034.6646,44.01,384.8714,16685.3848,13789.5059
2023-12-22,15:15,2023-12-18,4,2202.78,3034.6646,52.56,384.8714,16340.9316,13789.5059
2023-12-22,15:15,2023-12-19,3,2207.78,3034.6646,51.38,384.8714,16480.4531,13789.5059
2023-12-22,15:15,2023-12-20,2,2401.4,3034.6646,23.96,384.8714,16789.9629,13789.5059
2023-12-22,15:15,2023-12-21,1,2179.62,3034.6646,55.27,384.8714,16416.2832,13789.5059
2023-12-22,15:30,2023-12-15,7,934.15,3096.7422,1.4,220.4605,15871.2998,13915.7773
2023-12-22,15:30,2023-12-16,6,2178.62,3096.7422,1.35,220.4605,16677.4355,13915.7773
2023-12-22,15:30,2023-12-17,5,1692.63,3096.7422,1.4,220.4605,16972.4707,13915.7773
2023-12-22,15:30,2023-12-18,4,2281.5,3096.7422,1.67,220.4605,16382.8047,13915.7773
2023-12-22,15:30,2023-12-19,3,2263.73,3096.7422,1.69,220.4605,16670.4336,13915.7773
2023-12-22,15:30,2023-12-20,2,2477.53,3096.7422,1.82,220.4605,16685.1094,13915.7773
2023-12-22,15:30,2023-12-21,1,2287.44,3096.7422,0.95,220.4605,16482.2441,13915.7773
2023-12-22,15:45,2023-12-15,7,957.36,3167.1306,0.38,78.4438,16089.2158,14103.3633
2023-12-22,15:45,2023-12-16,6,2240.68,3167.1306,0.38,78.4438,17110.7051,14103.3633
2023-12-22,15:45,2023-12-17,5,1748.44,3167.1306,0.42,78.4438,17305.6836,14103.3633
2023-12-22,15:45,2023-12-18,4,2355.54,3167.1306,0.53,78.4438,16628.5469,14103.3633
2023-12-22,15:45,2023-12-19,3,2317.42,3167.1306,0.59,78.4438,16941.6855,14103.3633
2023-12-22,15:45,2023-12-20,2,2549.51,3167.1306,0.6,78.4438,16762.9102,14103.3633
2023-12-22,15:45,2023-12-21,1,2386.89,3167.1306,0.31,78.4438,16741.877,14103.3633
2023-12-22,16:00,2023-12-15,7,980.88,3227.6614,0,10.2624,16426.2188,14440.4658
2023-12-22,16:00,2023-12-16,6,2303.19,3227.6614,0,10.2624,17422,14440.4658
2023-12-22,16:00,2023-12-17,5,1804.7,3227.6614,0,10.2624,17653.7578,14440.4658
2023-12-22,16:00,2023-12-18,4,2422.54,3227.6614,0,10.2624,17198.4297,14440.4658
2023-12-22,16:00,2023-12-19,3,2367.48,3227.6614,0,10.2624,17293.1074,14440.4658
2023-12-22,16:00,2023-12-20,2,2615.37,3227.6614,0,10.2624,17507.6543,14440.4658
2023-12-22,16:00,2023-12-21,1,2465.61,3227.6614,0,10.2624,17612.4824,14440.4658
2023-12-22,16:15,2023-12-15,7,1004.45,3247.425,0,0.0,16835.1895,14821.1289
2023-12-22,16:15,2023-12-16,6,2365.71,3247.425,0,0.0,17594.1992,14821.1289
2023-12-22,16:15,2023-12-17,5,1861.34,3247.425,0,0.0,18006.3262,14821.1289
2023-12-22,16:15,2023-12-18,4,2480.14,3247.425,0,0.0,18086.2773,14821.1289
2023-12-22,16:15,2023-12-19,3,2412.95,3247.425,0,0.0,17717.2598,14821.1289
2023-12-22,16:15,2023-12-20,2,2673.06,3247.425,0,0.0,17853.0977,14821.1289
2023-12-22,16:15,2023-12-21,1,2531.65,3247.425,0,0.0,18122.5645,14821.1289
2023-12-22,16:30,2023-12-15,7,1027.59,3285.8748,0,0.0,16952.2012,14897.875
2023-12-22,16:30,2023-12-16,6,2427.97,3285.8748,0,0.0,17993.4199,14897.875
2023-12-22,16:30,2023-12-17,5,1918.67,3285.8748,0,0.0,18356.4258,14897.875
2023-12-22,16:30,2023-12-18,4,2525.78,3285.8748,0,0.0,18686.1758,14897.875
2023-12-22,16:30,2023-12-19,3,2452.6,3285.8748,0,0.0,18095.959,14897.875
2023-12-22,16:30,2023-12-20,2,2720.64,3285.8748,0,0.0,18145.7813,14897.875
2023-12-22,16:30,2023-12-21,1,2599.04,3285.8748,0,0.0,18302.9727,14897.875
2023-12-22,16:45,2023-12-15,7,1050.27,3315.7163,0,0.0,16964.8457,14802.6543
2023-12-22,16:45,2023-12-16,6,2489.78,3315.7163,0,0.0,18454.5254,14802.6543
2023-12-22,16:45,2023-12-17,5,1976.17,3315.7163,0,0.0,18546.1738,14802.6543
2023-12-22,16:45,2023-12-18,4,2557.14,3315.7163,0,0.0,18526.3066,14802.6543
2023-12-22,16:45,2023-12-19,3,2485.25,3315.7163,0,0.0,18224.5391,14802.6543
2023-12-22,16:45,2023-12-20,2,2755.93,3315.7163,0,0.0,18185.0293,14802.6543
2023-12-22,16:45,2023-12-21,1,2663.77,3315.7163,0,0.0,17950.5684,14802.6543
2023-12-22,17:00,2023-12-15,7,1072.12,3331.1714,0,0.0,16684.2031,14480.3574
2023-12-22,17:00,2023-12-16,6,2550.3,3331.1714,0,0.0,17546.4492,14480.3574
2023-12-22,17:00,2023-12-17,5,2032.84,3331.1714,0,0.0,18049.5566,14480.3574
2023-12-22,17:00,2023-12-18,4,2574.56,3331.1714,0,0.0,18045.9961,14480.3574
