日期,时间,供电类型,供电负荷值
20231114,21:30,供电有功,12139.4785
20231114,21:45,供电有功,11879.3906
20231114,22:00,供电有功,11630.0156
20231114,22:15,供电有功,11468.7168
20231114,22:30,供电有功,11188.0273
20231114,22:45,供电有功,11157.4072
20231114,23:00,供电有功,11015.8936
20231114,23:15,供电有功,10807.4619
20231114,23:30,供电有功,10655.9414
20231115,00:00,供电有功,10249.9492
20231115,00:15,供电有功,10214.3574
20231115,00:30,供电有功,10098.5195
20231115,00:45,供电有功,10075.0928
20231115,01:00,供电有功,9978.4355
20231115,01:15,供电有功,9850.6563
20231115,01:30,供电有功,9903.4219
20231115,01:45,供电有功,9851.6035
20231115,02:00,供电有功,9798.3594
20231115,02:15,供电有功,9782.0283
20231115,02:30,供电有功,9776.0439
20231115,02:45,供电有功,9799.7607
20231115,03:00,供电有功,9802.4482
20231115,03:15,供电有功,9894.9199
20231115,03:30,供电有功,9912.5225
20231115,03:45,供电有功,9964.9727
20231115,04:00,供电有功,9916.165
20231115,04:15,供电有功,10106.0049
20231115,04:30,供电有功,10252.9141
20231115,04:45,供电有功,10400.832
20231115,05:00,供电有功,10435.2461
20231115,05:15,供电有功,10667.6553
20231115,05:30,供电有功,10849.8994
20231115,05:45,供电有功,11135.6709
20231115,06:00,供电有功,11366.917
20231115,06:15,供电有功,11794.2539
20231115,06:30,供电有功,12035.002
20231115,06:45,供电有功,12228.1963
20231115,07:00,供电有功,12274.2734
20231115,07:15,供电有功,12410.0947
20231115,07:30,供电有功,12289.8281
20231115,07:45,供电有功,12215.1436
20231115,08:00,供电有功,12294.3633
20231115,08:15,供电有功,12173.1807
20231115,08:30,供电有功,12198.916
20231115,08:45,供电有功,12247.7334
20231115,09:00,供电有功,12184.8818
20231115,09:15,供电有功,12185.2695
20231115,09:30,供电有功,12166.2451
20231115,09:45,供电有功,12044.209
20231115,10:00,供电有功,12156.1797
20231115,10:15,供电有功,12127.125
20231115,10:30,供电有功,12248.9326
20231115,10:45,供电有功,12328.9561
20231115,11:00,供电有功,12349.4072
20231115,11:15,供电有功,12257.625
20231115,11:30,供电有功,12010.3965
20231115,11:45,供电有功,11835.6484
20231115,12:00,供电有功,11735.5215
20231115,12:15,供电有功,11542.6719
20231115,12:30,供电有功,11575.7168
20231115,12:45,供电有功,11479.251
20231115,13:00,供电有功,11537.6074
20231115,13:15,供电有功,11694.3262
20231115,13:30,供电有功,11783.1455
20231115,13:45,供电有功,11772.4004
20231115,14:00,供电有功,11796.6875
20231115,14:15,供电有功,12043.1973
20231115,14:30,供电有功,12041.8086
20231115,14:45,供电有功,12089.9463
20231115,15:00,供电有功,12228.7598
20231115,15:15,供电有功,12394.4404
20231115,15:30,供电有功,12550.3457
20231115,15:45,供电有功,12774.2822
20231115,16:00,供电有功,13092.6621
20231115,16:15,供电有功,13566.3604
20231115,16:30,供电有功,13750.2998
20231115,16:45,供电有功,13801.9082
20231115,17:00,供电有功,13603.6875
20231115,17:15,供电有功,13367.5078
20231115,17:30,供电有功,13178.9199
20231115,17:45,供电有功,13112.9619
20231115,18:00,供电有功,12941.1299
20231115,18:15,供电有功,12857.4902
20231115,18:30,供电有功,12771.1436
20231115,18:45,供电有功,12731.0078
20231115,19:00,供电有功,12654.998
20231115,19:15,供电有功,12565.6143
20231115,19:30,供电有功,12513.7852
20231115,19:45,供电有功,12506.6748
20231115,20:00,供电有功,12355.542
20231115,20:15,供电有功,12450.8887
20231115,20:30,供电有功,12367.708
20231115,20:45,供电有功,12763.0527
20231115,21:00,供电有功,12502.7246
20231115,21:15,供电有功,12375.9707
20231115,21:30,供电有功,12192.6748
20231115,21:45,供电有功,11922.4609
20231115,22:00,供电有功,11688.7344
20231115,22:15,供电有功,11439.8604
20231115,22:30,供电有功,11304.1357
20231115,22:45,供电有功,11292.7803
20231115,23:00,供电有功,11067.5879
20231115,23:15,供电有功,10825.6484
20231115,23:30,供电有功,10638.0254
20231116,00:00,供电有功,10296.6592
20231116,00:15,供电有功,10247.1826
20231116,00:30,供电有功,10064.9902
20231116,00:45,供电有功,10060.4121
20231116,01:00,供电有功,9874.7188
20231116,01:15,供电有功,9883.0332
20231116,01:30,供电有功,9793.7949
20231116,01:45,供电有功,9812.1523
20231116,02:00,供电有功,9751.4707
20231116,02:15,供电有功,9712.2109
20231116,02:30,供电有功,9741.2461
20231116,02:45,供电有功,9692.2695
20231116,03:00,供电有功,9736.8955
20231116,03:15,供电有功,9786.4648
20231116,03:30,供电有功,9821.7676
20231116,03:45,供电有功,9794.6445
20231116,04:00,供电有功,9818.8096
20231116,04:15,供电有功,10086.6328
20231116,04:30,供电有功,10050.6348
20231116,04:45,供电有功,10225.8652
20231116,05:00,供电有功,10290.6426
20231116,05:15,供电有功,10553.8066
20231116,05:30,供电有功,10752.3408
20231116,05:45,供电有功,10912.8672
20231116,06:00,供电有功,11176.0059
20231116,06:15,供电有功,11493.4844
20231116,06:30,供电有功,11739.7686
20231116,06:45,供电有功,11994.4775
20231116,07:00,供电有功,12198.7959
20231116,07:15,供电有功,12337.1211
20231116,07:30,供电有功,12219.3965
20231116,07:45,供电有功,12273.6582
20231116,08:00,供电有功,12241.8564
20231116,08:15,供电有功,12325.791
20231116,08:30,供电有功,12442.4727
20231116,08:45,供电有功,12443.1816
20231116,09:00,供电有功,12441.9854
20231116,09:15,供电有功,12535.0391
20231116,09:30,供电有功,12402.54
20231116,09:45,供电有功,12468.457
20231116,10:00,供电有功,12431.6865
20231116,10:15,供电有功,12511.0107
20231116,10:30,供电有功,12683.1777
20231116,10:45,供电有功,12793.6621
20231116,11:00,供电有功,12746.8584
20231116,11:15,供电有功,12754.9512
20231116,11:30,供电有功,12455.3311
20231116,11:45,供电有功,12392.209
20231116,12:00,供电有功,12119.6279
20231116,12:15,供电有功,12018.7051
20231116,12:30,供电有功,11982.668
20231116,12:45,供电有功,11835.3457
20231116,13:00,供电有功,11811.9863
20231116,13:15,供电有功,11917.1602
20231116,13:30,供电有功,11920.0273
20231116,13:45,供电有功,11983.2725
20231116,14:00,供电有功,12052.3857
20231116,14:15,供电有功,12040.374
20231116,14:30,供电有功,12122.3945
20231116,14:45,供电有功,12251.2422
20231116,15:00,供电有功,12397.0596
20231116,15:15,供电有功,12438.2432
20231116,15:30,供电有功,12554.0664
20231116,15:45,供电有功,12797.7891
20231116,16:00,供电有功,13095.5537
20231116,16:15,供电有功,13459.8242
20231116,16:30,供电有功,13635.9111
20231116,16:45,供电有功,13514.5166
20231116,17:00,供电有功,13320.9492
20231116,17:15,供电有功,13222.9268
20231116,17:30,供电有功,12977.0674
20231116,17:45,供电有功,12793.4209
20231116,18:00,供电有功,12794.4033
20231116,18:15,供电有功,12595.915
20231116,18:30,供电有功,12539.4502
20231116,18:45,供电有功,12449.7656
20231116,19:00,供电有功,12326.6816
20231116,19:15,供电有功,12313.0762
20231116,19:30,供电有功,12215.334
20231116,19:45,供电有功,12094.2607
20231116,20:00,供电有功,11981.7324
20231116,20:15,供电有功,12032.0674
20231116,20:30,供电有功,12053.2139
20231116,20:45,供电有功,12425.3379
20231116,21:00,供电有功,12289.8311
20231116,21:15,供电有功,12147.3027
20231116,21:30,供电有功,11937.1533
20231116,21:45,供电有功,11657.4863
20231116,22:00,供电有功,11449.7139
20231116,22:15,供电有功,11263.0195
20231116,22:30,供电有功,11064.5332
20231116,22:45,供电有功,11035.8936
20231116,23:00,供电有功,10760.6865
20231116,23:15,供电有功,10728.8506
20231116,23:30,供电有功,10403.8867
20231117,00:00,供电有功,10035.5723
20231117,00:15,供电有功,9987.2168
20231117,00:30,供电有功,9955.3418
20231117,00:45,供电有功,9846.6436
20231117,01:00,供电有功,9730.1299
20231117,01:15,供电有功,9859.9795
20231117,01:30,供电有功,9745.3857
20231117,01:45,供电有功,9657.457
20231117,02:00,供电有功,9641.9443
20231117,02:15,供电有功,9616.8672
20231117,02:30,供电有功,9525.9268
20231117,02:45,供电有功,9559.1631
20231117,03:00,供电有功,9528.1982
20231117,03:15,供电有功,9648.4951
20231117,03:30,供电有功,9620.4561
20231117,03:45,供电有功,9708.2012
20231117,04:00,供电有功,9776.3018
20231117,04:15,供电有功,9905.7852
20231117,04:30,供电有功,10032.4102
20231117,04:45,供电有功,10119.6807
20231117,05:00,供电有功,10165.7793
20231117,05:15,供电有功,10436.0137
20231117,05:30,供电有功,10499.4736
20231117,05:45,供电有功,10674.1367
20231117,06:00,供电有功,10852.4492
20231117,06:15,供电有功,11114.1426
20231117,06:30,供电有功,11399.3887
20231117,06:45,供电有功,11631.208
20231117,07:00,供电有功,11832.1777
20231117,07:15,供电有功,12112.0244
20231117,07:30,供电有功,12179.1494
20231117,07:45,供电有功,12133.6533
20231117,08:00,供电有功,12144.2109
20231117,08:15,供电有功,12229.2832
20231117,08:30,供电有功,12316.2285
20231117,08:45,供电有功,12236.3311
20231117,09:00,供电有功,12233.3438
20231117,09:15,供电有功,12101.0557
20231117,09:30,供电有功,12205.7051
20231117,09:45,供电有功,12248.332
20231117,10:00,供电有功,12308.7666
20231117,10:15,供电有功,12329.2295
20231117,10:30,供电有功,12371.2598
20231117,10:45,供电有功,12547.4277
20231117,11:00,供电有功,12505.1641
20231117,11:15,供电有功,12529.5547
20231117,11:30,供电有功,12317.083
20231117,11:45,供电有功,12122.1133
20231117,12:00,供电有功,11999.3564
20231117,12:15,供电有功,11857.958
20231117,12:30,供电有功,11781.1279
20231117,12:45,供电有功,11781.6865
20231117,13:00,供电有功,11799.7686
20231117,13:15,供电有功,11803.0938
20231117,13:30,供电有功,11901.2852
20231117,13:45,供电有功,11968.5488
20231117,14:00,供电有功,12034.7324
20231117,14:15,供电有功,12084.8682
20231117,14:30,供电有功,11994.4482
20231117,14:45,供电有功,12020.9805
20231117,15:00,供电有功,12126.9463
20231117,15:15,供电有功,12232.5859
20231117,15:30,供电有功,12325.1875
20231117,15:45,供电有功,12623.3584
20231117,16:00,供电有功,12867.6094
20231117,16:15,供电有功,13255.041
20231117,16:30,供电有功,13392.4141
20231117,16:45,供电有功,13409.4385
20231117,17:00,供电有功,13157.3398
20231117,17:15,供电有功,12930.457
20231117,17:30,供电有功,12822.3506
20231117,17:45,供电有功,12680.7188
20231117,18:00,供电有功,12479.25
20231117,18:15,供电有功,12456.3613
20231117,18:30,供电有功,12307.8584
20231117,18:45,供电有功,12148.9414
20231117,19:00,供电有功,12189.4014
20231117,19:15,供电有功,12056.6865
20231117,19:30,供电有功,12041.0791
20231117,19:45,供电有功,11980.0537
20231117,20:00,供电有功,11822.5195
20231117,20:15,供电有功,11844.3105
20231117,20:30,供电有功,11839.5244
20231117,20:45,供电有功,12366.1494
20231117,21:00,供电有功,12274.998
20231117,21:15,供电有功,12104.3379
20231117,21:30,供电有功,11880.7627
20231117,21:45,供电有功,11580.3486
20231117,22:00,供电有功,11410.3174
20231117,22:15,供电有功,11247.2148
20231117,22:30,供电有功,11063.541
20231117,22:45,供电有功,11017.4961
20231117,23:00,供电有功,10762.1025
20231117,23:15,供电有功,10600.4229
20231117,23:30,供电有功,10369.9473
20231118,00:00,供电有功,10007.9912
20231118,00:15,供电有功,9922.0967
20231118,00:30,供电有功,9809.25
20231118,00:45,供电有功,9773.3809
20231118,01:00,供电有功,9665.375
20231118,01:15,供电有功,9646.1064
20231118,01:30,供电有功,9508.0693
20231118,01:45,供电有功,9474.2568
20231118,02:00,供电有功,9512.6504
20231118,02:15,供电有功,9468.7354
20231118,02:30,供电有功,9383.8838
20231118,02:45,供电有功,9440.3125
20231118,03:00,供电有功,9532.7256
20231118,03:15,供电有功,9506.7021
20231118,03:30,供电有功,9611.9707
20231118,03:45,供电有功,9605.8838
20231118,04:00,供电有功,9650.6533
20231118,04:15,供电有功,9883.5361
20231118,04:30,供电有功,9886.1689
20231118,04:45,供电有功,9975.8936
20231118,05:00,供电有功,10054.8145
20231118,05:15,供电有功,10185.498
20231118,05:30,供电有功,10326.6992
20231118,05:45,供电有功,10385.2246
20231118,06:00,供电有功,10524.3535
20231118,06:15,供电有功,10685.6768
20231118,06:30,供电有功,10796.4463
20231118,06:45,供电有功,11064.6787
20231118,07:00,供电有功,11383.6406
20231118,07:15,供电有功,11656.1006
20231118,07:30,供电有功,11740.9443
20231118,07:45,供电有功,11775.5449
20231118,08:00,供电有功,11827.3486
20231118,08:15,供电有功,11892.5234
20231118,08:30,供电有功,11961.0371
20231118,08:45,供电有功,11989.9736
20231118,09:00,供电有功,11879.0215
20231118,09:15,供电有功,11859.7773
20231118,09:30,供电有功,11965.1797
20231118,09:45,供电有功,11884.2695
20231118,10:00,供电有功,11895.0225
20231118,10:15,供电有功,11916.373
20231118,10:30,供电有功,11909.9463
20231118,10:45,供电有功,11974.3828
20231118,11:00,供电有功,11858.3945
20231118,11:15,供电有功,11828.7012
20231118,11:30,供电有功,11619.0107
20231118,11:45,供电有功,11480.9531
20231118,12:00,供电有功,11333.2676
20231118,12:15,供电有功,11308.4834
20231118,12:30,供电有功,11210.4375
20231118,12:45,供电有功,11279.6445
20231118,13:00,供电有功,11272.3867
20231118,13:15,供电有功,11288.0723
20231118,13:30,供电有功,11382.6768
20231118,13:45,供电有功,11386.9395
20231118,14:00,供电有功,11386.5244
20231118,14:15,供电有功,11402.6699
20231118,14:30,供电有功,11561.7363
20231118,14:45,供电有功,11661.2285
20231118,15:00,供电有功,11761.29
20231118,15:15,供电有功,11984.3066
20231118,15:30,供电有功,12053.9609
20231118,15:45,供电有功,12290.9004
20231118,16:00,供电有功,12592.0996
20231118,16:15,供电有功,13099.6084
20231118,16:30,供电有功,13315.8672
20231118,16:45,供电有功,13367.0215
20231118,17:00,供电有功,13153.0898
20231118,17:15,供电有功,12985.0527
20231118,17:30,供电有功,12789.6436
20231118,17:45,供电有功,12604.3887
20231118,18:00,供电有功,12446.1924
20231118,18:15,供电有功,12382.8867
20231118,18:30,供电有功,12332.2148
20231118,18:45,供电有功,12193.1025
20231118,19:00,供电有功,12131.2383
20231118,19:15,供电有功,12148.4883
20231118,19:30,供电有功,12017.8262
20231118,19:45,供电有功,11996.5713
20231118,20:00,供电有功,11871.9023
20231118,20:15,供电有功,11868.0146
20231118,20:30,供电有功,11897.6113
20231118,20:45,供电有功,12309.7568
20231118,21:00,供电有功,12199.958
20231118,21:15,供电有功,12128.9736
20231118,21:30,供电有功,11996.958
20231118,21:45,供电有功,11713.0586
20231118,22:00,供电有功,11434.0039
20231118,22:15,供电有功,11248.4072
20231118,22:30,供电有功,10956.376
20231118,22:45,供电有功,10925.5889
20231118,23:00,供电有功,10732.1768
20231118,23:15,供电有功,10521.793
20231118,23:30,供电有功,10370.9912
20231119,00:00,供电有功,9962.7217
20231119,00:15,供电有功,9931.8906
20231119,00:30,供电有功,9895.4482
20231119,00:45,供电有功,9763.1182
20231119,01:00,供电有功,9665.5029
20231119,01:15,供电有功,9648.5762
20231119,01:30,供电有功,9615.0166
20231119,01:45,供电有功,9515.7686
20231119,02:00,供电有功,9463.6006
20231119,02:15,供电有功,9487.6602
20231119,02:30,供电有功,9492.4805
20231119,02:45,供电有功,9506.5127
20231119,03:00,供电有功,9437.5039
20231119,03:15,供电有功,9567.8252
20231119,03:30,供电有功,9473.3516
20231119,03:45,供电有功,9595.2686
20231119,04:00,供电有功,9654.2969
20231119,04:15,供电有功,9724.6182
20231119,04:30,供电有功,9914.8652
20231119,04:45,供电有功,9947.0918
20231119,05:00,供电有功,10092.0693
20231119,05:15,供电有功,10140.834
20231119,05:30,供电有功,10245.8115
20231119,05:45,供电有功,10293.8027
20231119,06:00,供电有功,10336.4932
20231119,06:15,供电有功,10458.6543
20231119,06:30,供电有功,10672.1348
20231119,06:45,供电有功,10925.373
20231119,07:00,供电有功,11223.0146
20231119,07:15,供电有功,11520.7051
20231119,07:30,供电有功,11641.2021
20231119,07:45,供电有功,11699.7109
20231119,08:00,供电有功,11665.3955
20231119,08:15,供电有功,11678.0146
20231119,08:30,供电有功,11724.8418
